id,name,size,is_link_only,download_url,supplied_md5,computed_md5,item_id
38671061,s.index_v1.1.1.pdf,169179,FALSE,https://ndownloader.figshare.com/files/38671061,a99fadda6325d68b51cd2c7b299c5972,a99fadda6325d68b51cd2c7b299c5972,21437727
38670278,RRM.R,3222,FALSE,https://ndownloader.figshare.com/files/38670278,c559386570c123b4106ff06bce711a81,c559386570c123b4106ff06bce711a81,21791186
38668898,bash.sh,3516,FALSE,https://ndownloader.figshare.com/files/38668898,a48e10d3e0a31d587cca084c51c8438a,a48e10d3e0a31d587cca084c51c8438a,21790022
38650409,Run_Gridsearch_All.m,5684,FALSE,https://ndownloader.figshare.com/files/38650409,08941644e0c93f631947fa87ca0270ec,08941644e0c93f631947fa87ca0270ec,21779810
38650412,BEE_matRead.m,1009,FALSE,https://ndownloader.figshare.com/files/38650412,691f61447c889884dd4f3474c2764c16,691f61447c889884dd4f3474c2764c16,21779810
38650415,Calculate_dT.m,2071,FALSE,https://ndownloader.figshare.com/files/38650415,34a67a3365bfe961a3722f7a16431dbb,34a67a3365bfe961a3722f7a16431dbb,21779810
38650418,FM_28OCT2020.m,20204,FALSE,https://ndownloader.figshare.com/files/38650418,8e1514307cc68eab68b869a214abc3fd,8e1514307cc68eab68b869a214abc3fd,21779810
38650421,TEM_A_Gridsearch.m,1232,FALSE,https://ndownloader.figshare.com/files/38650421,1759e963f965ce88826ed039441e89cd,1759e963f965ce88826ed039441e89cd,21779810
38667932,Run_MonteCarlo.m,5634,FALSE,https://ndownloader.figshare.com/files/38667932,db20b7a42599c5822d04f8b9d558ca4b,db20b7a42599c5822d04f8b9d558ca4b,21779810
38667851,results.pickle,234294007,FALSE,https://ndownloader.figshare.com/files/38667851,35c6fafc8c7de648747e3c2fe8266603,35c6fafc8c7de648747e3c2fe8266603,21789347
38666282,startLand.R,873,FALSE,https://ndownloader.figshare.com/files/38666282,d8eaaee461030b385e4973c7e10d7f24,d8eaaee461030b385e4973c7e10d7f24,21788567
38666285,startSim.R,3288,FALSE,https://ndownloader.figshare.com/files/38666285,627acad8920bd6c7a5bd246e13911f1a,627acad8920bd6c7a5bd246e13911f1a,21788570
38666279,resSim.R,3749,FALSE,https://ndownloader.figshare.com/files/38666279,37eee9cb08a87a8afc21d29a7ebcbe0c,37eee9cb08a87a8afc21d29a7ebcbe0c,21788564
38666276,sim.jl,3350,FALSE,https://ndownloader.figshare.com/files/38666276,c216a83fac7e90c23c42dc90a4c2dd00,c216a83fac7e90c23c42dc90a4c2dd00,21788561
38666273,functionSim.R,7271,FALSE,https://ndownloader.figshare.com/files/38666273,b8a71eaa1983c77d3149d464da0c4293,b8a71eaa1983c77d3149d464da0c4293,21788558
38666270,cutSim.R,2503,FALSE,https://ndownloader.figshare.com/files/38666270,4e0697868cd8d9ffd868ff5c7dbcb09d,4e0697868cd8d9ffd868ff5c7dbcb09d,21788555
38666267,anaSim.R,4203,FALSE,https://ndownloader.figshare.com/files/38666267,f3341ee6df377f749080587b1219055b,f3341ee6df377f749080587b1219055b,21788552
38663144,importply.zip,2705,FALSE,https://ndownloader.figshare.com/files/38663144,b7885eefaf713e67dbc6d40988dd7aa1,b7885eefaf713e67dbc6d40988dd7aa1,21786512
38663141,importpts.zip,3483,FALSE,https://ndownloader.figshare.com/files/38663141,f818e3f40232d3fb041c91a4acdaa1ea,f818e3f40232d3fb041c91a4acdaa1ea,21786509
38653910,CPP_OPTIONS.h,3189,FALSE,https://ndownloader.figshare.com/files/38653910,07b0971cf1e965ff3338033665c28231,07b0971cf1e965ff3338033665c28231,21781550
38653913,SIZE.h,2189,FALSE,https://ndownloader.figshare.com/files/38653913,cc9b39e5d4b6f20375f73242e5b1fa10,cc9b39e5d4b6f20375f73242e5b1fa10,21781550
38653916,packages.conf,178,FALSE,https://ndownloader.figshare.com/files/38653916,462694acf7e1c6086f0a0e8107188774,462694acf7e1c6086f0a0e8107188774,21781550
38653919,DIAGNOSTICS_SIZE.h,1379,FALSE,https://ndownloader.figshare.com/files/38653919,c42c3c2230a2f259c4f934ab257b6ccd,c42c3c2230a2f259c4f934ab257b6ccd,21781550
38653922,data,1755,FALSE,https://ndownloader.figshare.com/files/38653922,245e5b38eecb5e6abb2fa19c3a0ca66c,245e5b38eecb5e6abb2fa19c3a0ca66c,21781550
38653925,data.diagnostics,2235,FALSE,https://ndownloader.figshare.com/files/38653925,58799932e1b05e429996ff3f85d617dc,58799932e1b05e429996ff3f85d617dc,21781550
38643740,RVE_SETUP.py,6268,FALSE,https://ndownloader.figshare.com/files/38643740,c6a85d49d3f221a158fe82ad3c49295a,c6a85d49d3f221a158fe82ad3c49295a,21777422
38643743,constraint_functions.py,22288,FALSE,https://ndownloader.figshare.com/files/38643743,a17b4ac7a651b811d6a9491b678f2feb,a17b4ac7a651b811d6a9491b678f2feb,21777422
38643746,RVE_functions.py,24040,FALSE,https://ndownloader.figshare.com/files/38643746,5b877cc28e0aef1545b53fda0a672a58,5b877cc28e0aef1545b53fda0a672a58,21777422
38643752,scriptfile.py,30258,FALSE,https://ndownloader.figshare.com/files/38643752,a12c35fa11e23461054f6aa277099b0c,a12c35fa11e23461054f6aa277099b0c,21777422
38661224,SourceCode-MLDebugger-Dec272022.zip,175172204,FALSE,https://ndownloader.figshare.com/files/38661224,530fa9f9ffd2895d420b084826a61065,530fa9f9ffd2895d420b084826a61065,21785153
37568560,molecular-MRI-GAN.zip,845756255,FALSE,https://ndownloader.figshare.com/files/37568560,30e4a47ed70502f09e751fd698dc4f4a,30e4a47ed70502f09e751fd698dc4f4a,20346369
13179869,CompTox-ToxCast-tcpl,0,TRUE,https://github.com/USEPA/CompTox-ToxCast-tcpl,,,6062788
38658110,transe1671517089.816285.26274.pkl,32803193,FALSE,https://ndownloader.figshare.com/files/38658110,5aee1569c98362bdf81160ba282eabad,5aee1569c98362bdf81160ba282eabad,21782273
38658113,complex1669191744.680885.pkl,195913958,FALSE,https://ndownloader.figshare.com/files/38658113,e5024c5d53a1c40e14c85278c11e2613,e5024c5d53a1c40e14c85278c11e2613,21782276
38654165,HORMIGAS-MAXMIN.py,20937,FALSE,https://ndownloader.figshare.com/files/38654165,0acf68a14d4bc09cb4c6e0237ea1c83c,0acf68a14d4bc09cb4c6e0237ea1c83c,21781685
38652452,ethnobotanyR-0.1.9.zip,3468072,FALSE,https://ndownloader.figshare.com/files/38652452,4b1cc01b346d92d77cc4c72c3e2fbb73,4b1cc01b346d92d77cc4c72c3e2fbb73,21780890
38652467,ethnobotanyR.png,626673,FALSE,https://ndownloader.figshare.com/files/38652467,13c69344a01188478f151e80930a38da,13c69344a01188478f151e80930a38da,21780890
38652470,Screenshot 2022-12-26 at 15.34.33.png,1757272,FALSE,https://ndownloader.figshare.com/files/38652470,171bbd83207607010a549e9313f8fcab,171bbd83207607010a549e9313f8fcab,21780890
38652473,Screenshot 2022-12-26 at 15.34.45.png,2626442,FALSE,https://ndownloader.figshare.com/files/38652473,c88d129c5db417fb026f20ea86eec4a1,c88d129c5db417fb026f20ea86eec4a1,21780890
38652032,excalibur_simulations.zip,46661686,FALSE,https://ndownloader.figshare.com/files/38652032,dd8974c5dd93b03cfaa25b88d754d947,dd8974c5dd93b03cfaa25b88d754d947,21780653
38650442,Calculate_Pressure.m,1144,FALSE,https://ndownloader.figshare.com/files/38650442,e9ab343ac3f61d37b82701d330bf3660,e9ab343ac3f61d37b82701d330bf3660,21779816
38650445,Evaluate_Gridsearch.m,1874,FALSE,https://ndownloader.figshare.com/files/38650445,e661da78132ae53eafc5a39bb0409c17,e661da78132ae53eafc5a39bb0409c17,21779816
38650451,Plot_Fig2.m,1224,FALSE,https://ndownloader.figshare.com/files/38650451,e04e0eac56eec3ab473debf8bb9db1db,e04e0eac56eec3ab473debf8bb9db1db,21779816
38650448,Plot_Fig3.m,4463,FALSE,https://ndownloader.figshare.com/files/38650448,a6e86fd3b91edbb3f3174956804a01a2,a6e86fd3b91edbb3f3174956804a01a2,21779816
38648819,FigShare.7z,271410936,FALSE,https://ndownloader.figshare.com/files/38648819,1976c3b695170cfd7be0eccf40e1496d,1976c3b695170cfd7be0eccf40e1496d,21779741
38648600,GQM_day.V6_qsub.sh,1396,FALSE,https://ndownloader.figshare.com/files/38648600,be7718902c852ff49b3d9dc713b6fe99,be7718902c852ff49b3d9dc713b6fe99,21779675
38648594,GQM_day.V6_template.ncl,15836,FALSE,https://ndownloader.figshare.com/files/38648594,7d21c4e94528a95c72b5b05aa6f9b7a3,7d21c4e94528a95c72b5b05aa6f9b7a3,21779675
38648597,GQM_day.V6_template.sh,351,FALSE,https://ndownloader.figshare.com/files/38648597,950405077326563ef9ea3f2d16eb1df7,950405077326563ef9ea3f2d16eb1df7,21779675
38528588,Example.py,82201,FALSE,https://ndownloader.figshare.com/files/38528588,141e76d03bd2074d1296befd8b46d039,141e76d03bd2074d1296befd8b46d039,21717371
38615381,Stewart_CTmaxAcclimation_2022.R,26431,FALSE,https://ndownloader.figshare.com/files/38615381,3e4d664600fdeb406f1323c55486dea2,3e4d664600fdeb406f1323c55486dea2,21760079
36239043,analysis_multiObj_Pareto.R,7344,FALSE,https://ndownloader.figshare.com/files/36239043,2854f18d88b2937edab0490e0a624019,2854f18d88b2937edab0490e0a624019,20288523
36239046,analysis_multiObj_policy.R,6258,FALSE,https://ndownloader.figshare.com/files/36239046,b3329ca06333a823ed4c169ad2fd1449,b3329ca06333a823ed4c169ad2fd1449,20288523
36239049,analysis_singObj_heatmaps_and_processing.R,19554,FALSE,https://ndownloader.figshare.com/files/36239049,b9ff6b8c6a8b2abd1cb6b4803df40f70,b9ff6b8c6a8b2abd1cb6b4803df40f70,20288523
36239055,analysis_singObj_policy.R,6728,FALSE,https://ndownloader.figshare.com/files/36239055,f1fe87dbed7ba6e824e732b8640460f2,f1fe87dbed7ba6e824e732b8640460f2,20288523
36239058,analysis_stochastic.R,10889,FALSE,https://ndownloader.figshare.com/files/36239058,a748d83963d1a9518d2509e1f2975c51,a748d83963d1a9518d2509e1f2975c51,20288523
36239064,final_results.zip,392309051,FALSE,https://ndownloader.figshare.com/files/36239064,7be39c693256ed343b8153a9831d24fb,7be39c693256ed343b8153a9831d24fb,20288523
36239067,input_functions.R,33582,FALSE,https://ndownloader.figshare.com/files/36239067,f5a17c47e8a3291a7444499e7260a88c,f5a17c47e8a3291a7444499e7260a88c,20288523
36239070,input_parameters.R,13244,FALSE,https://ndownloader.figshare.com/files/36239070,8b0aaddfb20aef88d4e98b243a49a0a3,8b0aaddfb20aef88d4e98b243a49a0a3,20288523
36239073,optimization_ADP.R,23513,FALSE,https://ndownloader.figshare.com/files/36239073,93daadb7330e846df2718f0f35fcbd95,93daadb7330e846df2718f0f35fcbd95,20288523
36239076,optimization_wrapper.R,5111,FALSE,https://ndownloader.figshare.com/files/36239076,f63dd0e6912cb5628552d0b6c7703ae2,f63dd0e6912cb5628552d0b6c7703ae2,20288523
36239079,simulation_detInSto.R,16364,FALSE,https://ndownloader.figshare.com/files/36239079,98e96cf32dcc4f17b11b4e50400a3a6a,98e96cf32dcc4f17b11b4e50400a3a6a,20288523
36239082,simulation_heuristicPolicies.R,13674,FALSE,https://ndownloader.figshare.com/files/36239082,9c54dc6808942be470691cbafc9c6b80,9c54dc6808942be470691cbafc9c6b80,20288523
36239085,simulation_MPAs.R,6494,FALSE,https://ndownloader.figshare.com/files/36239085,f4c8a0d76316c92cfc72cb7cb9d176f3,f4c8a0d76316c92cfc72cb7cb9d176f3,20288523
36239088,simulation_singleRun.R,10697,FALSE,https://ndownloader.figshare.com/files/36239088,f3c00301d20b773315a6e15f512a06cf,f3c00301d20b773315a6e15f512a06cf,20288523
38221281,analysis_sampleTrajectories.R,8533,FALSE,https://ndownloader.figshare.com/files/38221281,d52e048e03f17236a36ef6e57ebdb38d,d52e048e03f17236a36ef6e57ebdb38d,20288523
38221284,analysis_singObj_heuristic.R,10241,FALSE,https://ndownloader.figshare.com/files/38221284,6cc4dbba07c7f12ee452bbeddf6bbe23,6cc4dbba07c7f12ee452bbeddf6bbe23,20288523
38642276,Example2.py,43041,FALSE,https://ndownloader.figshare.com/files/38642276,3750e5a8f2e9d0c58ae898e8726474ae,3750e5a8f2e9d0c58ae898e8726474ae,21776840
38642273,Example1.py,36068,FALSE,https://ndownloader.figshare.com/files/38642273,049021158e414447cbdbde37bcc6605c,049021158e414447cbdbde37bcc6605c,21776831
38641037,RingBuffer_Proof_Final_With_Progress.thy,501212,FALSE,https://ndownloader.figshare.com/files/38641037,dd676096cd2394f2bd6600a91e7d6498,dd676096cd2394f2bd6600a91e7d6498,21762992
38640998,nucleolusFCprojectVer27.zip,674611,FALSE,https://ndownloader.figshare.com/files/38640998,f86e01b42ed33d357090251aa542f8dc,f86e01b42ed33d357090251aa542f8dc,16599446
38638415,blagrove_et_al_poxviruses.zip,1050648921,FALSE,https://ndownloader.figshare.com/files/38638415,066ad45c35ea75fb6a127ea91dcc5afd,066ad45c35ea75fb6a127ea91dcc5afd,20485332
38631770,Many-Objective-Reinforcement-Learning-for-Online-Testing-of-DNN-Enabled-Systems.zip,285963887,FALSE,https://ndownloader.figshare.com/files/38631770,5f0c176a235534b14cdda09bc086466f,5f0c176a235534b14cdda09bc086466f,20526867
38625743,Reconstruct_scan.m,1348,FALSE,https://ndownloader.figshare.com/files/38625743,b1e6489bc3abae77b15b11bcae3cc729,b1e6489bc3abae77b15b11bcae3cc729,21765299
38625944,backproject.m,981,FALSE,https://ndownloader.figshare.com/files/38625944,c87ad2ad09bbd0e5af3dd0b4ef9b139e,c87ad2ad09bbd0e5af3dd0b4ef9b139e,21765299
38625947,pos_sensor_xyz_ini.mat,3010,FALSE,https://ndownloader.figshare.com/files/38625947,ba6238fff288896a745d906c708d9fc7,ba6238fff288896a745d906c708d9fc7,21765299
38631395,README.txt,2275,FALSE,https://ndownloader.figshare.com/files/38631395,a34812700526eb7faafcd07a4cdae497,a34812700526eb7faafcd07a4cdae497,21765299
38630129,R Code.zip,2833,FALSE,https://ndownloader.figshare.com/files/38630129,cc3c35eb2e81705cac6f94ed3b3f48f8,cc3c35eb2e81705cac6f94ed3b3f48f8,21768836
38627129,parameters.dat,2900,FALSE,https://ndownloader.figshare.com/files/38627129,87d7f142a2250819184184e59ffb82d0,87d7f142a2250819184184e59ffb82d0,21766478
38627132,plot_ecology.R,5577,FALSE,https://ndownloader.figshare.com/files/38627132,8c14919ee16c2e8ff684d1c653d4c8b5,8c14919ee16c2e8ff684d1c653d4c8b5,21766478
38627135,plot_evolution.R,5284,FALSE,https://ndownloader.figshare.com/files/38627135,b9e85b45bbbf768fb667ad1b7c581de0,b9e85b45bbbf768fb667ad1b7c581de0,21766478
38627138,plot_pairwise_invasion.R,5195,FALSE,https://ndownloader.figshare.com/files/38627138,1573287464b2f40cacbf07a31118a61a,1573287464b2f40cacbf07a31118a61a,21766478
38627144,run_model.sh,270,FALSE,https://ndownloader.figshare.com/files/38627144,ae4cb50d551495028f4299701676c26c,ae4cb50d551495028f4299701676c26c,21766478
38629778,ecology.f90,21900,FALSE,https://ndownloader.figshare.com/files/38629778,8672384fff11f5eebdad5c29c2d65705,8672384fff11f5eebdad5c29c2d65705,21766478
38629781,evolution.f90,27218,FALSE,https://ndownloader.figshare.com/files/38629781,6a65c299021ea09309dd867623b16687,6a65c299021ea09309dd867623b16687,21766478
38629784,model_functions.f90,9021,FALSE,https://ndownloader.figshare.com/files/38629784,9d8ecacd32cacd4ea6830ea45d0f8f4c,9d8ecacd32cacd4ea6830ea45d0f8f4c,21766478
38629787,my_math.f90,4137,FALSE,https://ndownloader.figshare.com/files/38629787,343b3a892ee66676ec2dec7f4be28657,343b3a892ee66676ec2dec7f4be28657,21766478
38629790,pairwise_invasion.f90,13400,FALSE,https://ndownloader.figshare.com/files/38629790,b6091e47461e288e01ddc2cc97175f81,b6091e47461e288e01ddc2cc97175f81,21766478
38629793,rkf45.f90,44573,FALSE,https://ndownloader.figshare.com/files/38629793,5c8f1b8fe690b0e5c00cfb26d05a0f18,5c8f1b8fe690b0e5c00cfb26d05a0f18,21766478
38629817,install_R_packages.R,67,FALSE,https://ndownloader.figshare.com/files/38629817,1665f5b143787ed1548ca771e98b87e2,1665f5b143787ed1548ca771e98b87e2,21766478
38629826,ecology,112696,FALSE,https://ndownloader.figshare.com/files/38629826,a3c864c21140027f15063d619580a41d,a3c864c21140027f15063d619580a41d,21766478
38629829,evolution,120936,FALSE,https://ndownloader.figshare.com/files/38629829,ab345586b84e8398b071c53ec0899eee,ab345586b84e8398b071c53ec0899eee,21766478
38629832,pairwise_invasion,88128,FALSE,https://ndownloader.figshare.com/files/38629832,74580cc630b3b43a4b81b2cad1905f25,74580cc630b3b43a4b81b2cad1905f25,21766478
38629835,readme.txt,1844,FALSE,https://ndownloader.figshare.com/files/38629835,7f939efef85e3fff53c5d87f3dd247ff,7f939efef85e3fff53c5d87f3dd247ff,21766478
38624231,DLO_basic.py,5992,FALSE,https://ndownloader.figshare.com/files/38624231,69aa7b42ad1d009304166928cd7b5e94,69aa7b42ad1d009304166928cd7b5e94,21175060
38624237,DLO.py,13617,FALSE,https://ndownloader.figshare.com/files/38624237,291ddab14b8fe8348df72dbbf9a99719,291ddab14b8fe8348df72dbbf9a99719,21175060
38624240,example.py,3610,FALSE,https://ndownloader.figshare.com/files/38624240,651c3bf0a1e345587ba3f277d1724bbb,651c3bf0a1e345587ba3f277d1724bbb,21175060
38624243,Disclaimer.txt,1444,FALSE,https://ndownloader.figshare.com/files/38624243,b717e370602ccdcbe7da675c6a1309ae,b717e370602ccdcbe7da675c6a1309ae,21175060
38623844,Mondego_DFA_analysis.R,29901,FALSE,https://ndownloader.figshare.com/files/38623844,d543953661d1a7d27aadb96db4f691ed,d543953661d1a7d27aadb96db4f691ed,21648254
38619935,yolov5s.pt,14808437,FALSE,https://ndownloader.figshare.com/files/38619935,523cc152dea05959e1a07f04fb43ebcf,523cc152dea05959e1a07f04fb43ebcf,21762710
36341460,Source Codes.rar,7540,FALSE,https://ndownloader.figshare.com/files/36341460,193a8f615c4d61a943d2e934d6ade04a,193a8f615c4d61a943d2e934d6ade04a,20293770
37950150,simulink.rar,118917,FALSE,https://ndownloader.figshare.com/files/37950150,b98fb759411a4f1b448353401cf9e2d3,b98fb759411a4f1b448353401cf9e2d3,20293770
38576354,velocity.m,2828,FALSE,https://ndownloader.figshare.com/files/38576354,1da0cba263a251137e1d065e96c7a284,1da0cba263a251137e1d065e96c7a284,21743861
38576369,Dtw_Omega_w_Da.m,343325,FALSE,https://ndownloader.figshare.com/files/38576369,9df8f17d2439e6dacbce9a873c893871,9df8f17d2439e6dacbce9a873c893871,21743861
38576378,Dtp_Omega_p_Da.m,285366,FALSE,https://ndownloader.figshare.com/files/38576378,d055a994a96c4752ddb2bc04e1ce3a03,d055a994a96c4752ddb2bc04e1ce3a03,21743861
38576396,Dt_Da_Omega_ratio.m,171681,FALSE,https://ndownloader.figshare.com/files/38576396,151cf32e28efbf74b581d9e875d5f8c7,151cf32e28efbf74b581d9e875d5f8c7,21743861
38581682,concentration_order_compare.m,323922,FALSE,https://ndownloader.figshare.com/files/38581682,e5ffa54a26959ffe156c990403eef0df,e5ffa54a26959ffe156c990403eef0df,21743861
38582246,total_disp_Da_M_surf.m,19181,FALSE,https://ndownloader.figshare.com/files/38582246,19dd383f6ab96d3b721cbaa6235fc0ed,19dd383f6ab96d3b721cbaa6235fc0ed,21743861
38582249,total_dispersion_surface_plot.m,19121,FALSE,https://ndownloader.figshare.com/files/38582249,c2087b439b43b38ed005da548a2183c4,c2087b439b43b38ed005da548a2183c4,21743861
38610113,drawaxis.m,6534,FALSE,https://ndownloader.figshare.com/files/38610113,e36092f43ba1d23bcb71f84833b504ce,e36092f43ba1d23bcb71f84833b504ce,21743861
38610116,mean_time.m,64531,FALSE,https://ndownloader.figshare.com/files/38610116,7f7c4e04f33d85a8898e69233cd4ebe5,7f7c4e04f33d85a8898e69233cd4ebe5,21743861
38610119,mean_Da.m,292385,FALSE,https://ndownloader.figshare.com/files/38610119,bae4a79026ad40f8185f9ad35eb0346b,bae4a79026ad40f8185f9ad35eb0346b,21743861
38610122,mean_M.m,233954,FALSE,https://ndownloader.figshare.com/files/38610122,5ef3d8586b174e2c07611b929198c134,5ef3d8586b174e2c07611b929198c134,21743861
38610125,mean_lambda_s.m,468161,FALSE,https://ndownloader.figshare.com/files/38610125,daef34c404357a71759208cc36d93d11,daef34c404357a71759208cc36d93d11,21743861
38610425,rate_Da.m,1386894,FALSE,https://ndownloader.figshare.com/files/38610425,1ff627b877e6434dfab3deb7ce0ddae3,1ff627b877e6434dfab3deb7ce0ddae3,21743861
38610428,rate_lambda_s.m,1387608,FALSE,https://ndownloader.figshare.com/files/38610428,5ea94a253d4e38e90d244e9d611e38ef,5ea94a253d4e38e90d244e9d611e38ef,21743861
38610431,rate_M.m,1387024,FALSE,https://ndownloader.figshare.com/files/38610431,8b0273e424b02963e11fec1e38c59f72,8b0273e424b02963e11fec1e38c59f72,21743861
38610434,rate_time.m,508069,FALSE,https://ndownloader.figshare.com/files/38610434,b6fb27077c586dffed139677d9a0b5e6,b6fb27077c586dffed139677d9a0b5e6,21743861
38610461,concentration_Da.m,1387259,FALSE,https://ndownloader.figshare.com/files/38610461,a0af4fab8bf332aa57daff56582b5b65,a0af4fab8bf332aa57daff56582b5b65,21743861
38610467,concentration_M.m,1387580,FALSE,https://ndownloader.figshare.com/files/38610467,04cca7e8268cde8b142021f29e97f308,04cca7e8268cde8b142021f29e97f308,21743861
38610464,concentration_t.m,506576,FALSE,https://ndownloader.figshare.com/files/38610464,80b6d14807aeb3344079355e69f7de46,80b6d14807aeb3344079355e69f7de46,21743861
38611310,stokes_layer_oscillation.m,528,FALSE,https://ndownloader.figshare.com/files/38611310,393ca66855dee73c2c784bc2e4a8a71d,393ca66855dee73c2c784bc2e4a8a71d,21743861
38612180,Dtp_Omega_p_M.m,228379,FALSE,https://ndownloader.figshare.com/files/38612180,21cb8c9c88241537ebd5420229d9f723,21cb8c9c88241537ebd5420229d9f723,21743861
38612183,Dtw_Omega_w_M.m,228332,FALSE,https://ndownloader.figshare.com/files/38612183,2a0e6832bdc67d227e5a88fc15524597,2a0e6832bdc67d227e5a88fc15524597,21743861
38612393,Dt_Omega_phi.m,171434,FALSE,https://ndownloader.figshare.com/files/38612393,c328e16a908e598e10628bc287beb140,c328e16a908e598e10628bc287beb140,21743861
38612414,Dt_Da_phi_ratio.m,171611,FALSE,https://ndownloader.figshare.com/files/38612414,b435cb790ed89450d86ca89bc99d4793,b435cb790ed89450d86ca89bc99d4793,21743861
38597156,compare_rainfall.py,3988,FALSE,https://ndownloader.figshare.com/files/38597156,fe7a60ca66388dcc6a24990f48817f3e,fe7a60ca66388dcc6a24990f48817f3e,21753314
38597159,compare_stage.py,7213,FALSE,https://ndownloader.figshare.com/files/38597159,a0517bbd0328451bae56da6997bc0901,a0517bbd0328451bae56da6997bc0901,21753314
38597162,extent.py,2888,FALSE,https://ndownloader.figshare.com/files/38597162,99d0b587ab6738962c9192795c9d2d24,99d0b587ab6738962c9192795c9d2d24,21753314
38597165,extent_metrics.py,4330,FALSE,https://ndownloader.figshare.com/files/38597165,f0cd77f7a31d1d386f523302146ddb75,f0cd77f7a31d1d386f523302146ddb75,21753314
38597168,inundation.py,2575,FALSE,https://ndownloader.figshare.com/files/38597168,64ff25df1d6a12c87cad19c1fbc01573,64ff25df1d6a12c87cad19c1fbc01573,21753314
38597171,location.py,2668,FALSE,https://ndownloader.figshare.com/files/38597171,7cd447a7cf3a6009c5158f8c3d365b6c,7cd447a7cf3a6009c5158f8c3d365b6c,21753314
38597174,rainfall.py,2482,FALSE,https://ndownloader.figshare.com/files/38597174,d78995adecbc869703a1cc3bf07daa81,d78995adecbc869703a1cc3bf07daa81,21753314
38597177,shared.py,571,FALSE,https://ndownloader.figshare.com/files/38597177,c4e48c55a12c6b874988d2b8dec68579,c4e48c55a12c6b874988d2b8dec68579,21753314
38597180,wrack_marks.py,3727,FALSE,https://ndownloader.figshare.com/files/38597180,f2f23eb328158bb2e30b3ce75dd38f24,f2f23eb328158bb2e30b3ce75dd38f24,21753314
38597183,environment.yml,4378,FALSE,https://ndownloader.figshare.com/files/38597183,dd10fc9531265a8767566f71acaca3ca,dd10fc9531265a8767566f71acaca3ca,21753314
38598452,PSOLFWM.m,3266,FALSE,https://ndownloader.figshare.com/files/38598452,17657843531628c55c17810012adc770,17657843531628c55c17810012adc770,21754238
38334428,proportion.plot_v1.2.pdf,136923,FALSE,https://ndownloader.figshare.com/files/38334428,d65c2e040fd31ce9aeae9685d024ce4d,d65c2e040fd31ce9aeae9685d024ce4d,19591063
38598455,proportion.plot_v1.2.R,9635,FALSE,https://ndownloader.figshare.com/files/38598455,61222ffdbc391e7e9f321a06bdb47105,61222ffdbc391e7e9f321a06bdb47105,19591063
34407449,4_Visualization.html,1893150,FALSE,https://ndownloader.figshare.com/files/34407449,eebf8634bcafb61043c5baf11ec9a8a3,eebf8634bcafb61043c5baf11ec9a8a3,19374014
34338221,2.1_DEanalysis-horned_ARS_v3.html,3699146,FALSE,https://ndownloader.figshare.com/files/34338221,fec4d5456c608072a5d47e42c93daa44,fec4d5456c608072a5d47e42c93daa44,19335278
35568998,histology-statistics-report.html,2148638,FALSE,https://ndownloader.figshare.com/files/35568998,7eeca7b35a273b270872a07e127a34b1,7eeca7b35a273b270872a07e127a34b1,19971098
35569592,sox10-stats.html,1749354,FALSE,https://ndownloader.figshare.com/files/35569592,757af52b23bb8f20b28d8758ca995da2,757af52b23bb8f20b28d8758ca995da2,19972088
35570048,IHC-ngfr-stats.html,1456812,FALSE,https://ndownloader.figshare.com/files/35570048,5da85a7dcead6397c4acd5d064355c65,5da85a7dcead6397c4acd5d064355c65,19972088
35571095,IHC-rxfp2-stats.html,1401207,FALSE,https://ndownloader.figshare.com/files/35571095,556eebc1f1094a59805302a7d27d8cf5,556eebc1f1094a59805302a7d27d8cf5,19972088
34338158,9_Find_genes_in_GO.Rmd,7532,FALSE,https://ndownloader.figshare.com/files/34338158,46f75a35fd0eec6a8b324a5887a03d0d,46f75a35fd0eec6a8b324a5887a03d0d,19335236
34338254,3.1_Pathway_analysis.html,3681076,FALSE,https://ndownloader.figshare.com/files/34338254,f27999c4bdf9d8a003b7d6d845c6eb8c,f27999c4bdf9d8a003b7d6d845c6eb8c,19335314
38597756,20220721_Pcrep_transmission_analysis_SP.Rmd,25919,FALSE,https://ndownloader.figshare.com/files/38597756,4460575867d58bfae3166e75e7ec97b3,4460575867d58bfae3166e75e7ec97b3,21753653
37490281,ati.par,161,FALSE,https://ndownloader.figshare.com/files/37490281,79414c694b8ceafc377b99f12e1a0d1d,79414c694b8ceafc377b99f12e1a0d1d,21084841
38597300,ati.in,257,FALSE,https://ndownloader.figshare.com/files/38597300,8adb5586ee6c49d8b871bc470af26eec,8adb5586ee6c49d8b871bc470af26eec,21084841
38597303,ati.spectrum.1d.f,19657,FALSE,https://ndownloader.figshare.com/files/38597303,34193058b91ef834bbc20d2b7e5307e8,34193058b91ef834bbc20d2b7e5307e8,21084841
37490170,cn.par,162,FALSE,https://ndownloader.figshare.com/files/37490170,c6cab4c3611f5164936f2c15068b877f,c6cab4c3611f5164936f2c15068b877f,21084826
38597294,cn.in,908,FALSE,https://ndownloader.figshare.com/files/38597294,5bc5c706a08c7676aa5d2c5f537666cf,5bc5c706a08c7676aa5d2c5f537666cf,21084826
38597297,tdse.cn.f,27677,FALSE,https://ndownloader.figshare.com/files/38597297,bac463229afd13dd574948f809bbdf5f,bac463229afd13dd574948f809bbdf5f,21084826
