id,views,downloads,shares
13810829,104,0,0
13920920,55,0,0
13834601,101,0,0
13834757,84,0,0
13834796,114,0,0
13836590,98,0,0
13820786,112,0,0
13822535,128,0,0
13834889,93,0,0
13810280,67,0,0
13806650,195,0,0
6235385,289,28,0
13840322,111,0,0
13873928,123,0,0
13876187,100,0,0
13914473,114,0,0
8262875,139,48,0
13905599,131,0,0
13905899,93,0,0
13922081,110,0,0
13858241,70,0,0
13730206,118,0,0
13873064,77,0,0
13745929,91,0,0
13731931,102,0,0
13733272,69,0,0
13733569,106,0,0
13734511,80,0,0
13734646,73,0,0
13734724,74,0,0
13855691,88,0,0
13906256,92,0,0
13906748,93,0,0
13795718,87,0,0
13797719,139,0,0
13801544,67,0,0
13903103,84,0,0
13905593,113,0,0
13898018,126,0,0
13919666,88,0,0
13909625,158,0,0
13911026,114,0,0
13806854,117,0,0
13808111,123,0,0
13730641,124,0,0
13733707,124,0,0
13734439,76,0,0
13734910,112,0,0
13868927,60,0,0
13738678,177,0,0
13729138,188,0,0
13860563,113,0,0
13861166,119,0,0
13730452,98,0,0
13730680,138,0,0
13733242,83,0,0
13733602,84,0,0
13733644,110,0,0
13856993,71,0,0
13834640,106,0,0
13837796,103,0,0
13832438,100,0,0
13829396,64,0,0
13919651,70,0,0
13922138,56,0,0
13908005,85,0,0
13909349,73,0,0
13814693,60,0,0
13870688,63,0,0
13802411,88,0,0
13802645,98,0,0
13803428,74,0,0
13920527,70,0,0
13922780,105,0,0
17711961,29,11,0
13905680,107,0,0
13810907,68,0,0
13803212,67,0,0
13806230,135,0,0
13820672,133,0,0
13801586,111,0,0
13802729,54,0,0
13807805,81,0,0
13817645,105,0,0
13818587,67,0,0
13811768,65,0,0
13759597,69,0,0
13742041,129,0,0
13823060,66,0,0
13823738,92,0,0
13856207,123,0,0
13729165,205,0,0
13730266,125,0,0
13730305,156,0,0
13730785,107,0,0
13731556,92,0,0
13733164,170,0,0
13733212,91,0,0
13733587,83,0,0
13734430,78,0,0
13734787,74,0,0
13799072,74,0,0
13799159,115,0,0
13835363,111,0,0
13837775,108,0,0
13828076,88,0,0
13878581,91,0,0
13915337,85,0,0
13950581,66,0,0
13818260,70,0,0
13818764,86,0,0
13817582,81,0,0
13822742,103,0,0
13903121,83,0,0
13905305,86,0,0
13865612,66,0,0
13735051,74,0,0
13735054,74,0,0
13802045,108,0,0
13859675,76,0,0
13729792,135,0,0
13839599,109,0,0
13730866,101,0,0
13731220,77,0,0
13732792,89,0,0
13732807,92,0,0
13735822,88,0,0
13830653,105,0,0
13873283,65,0,0
13874882,105,0,0
13877336,54,0,0
13748365,92,0,0
13809155,116,0,0
13801409,104,109,0
13802327,120,0,0
13810700,97,0,0
13871924,96,0,0
13873568,97,0,0
13879022,82,0,0
13729252,134,0,0
13860587,117,0,0
13735714,74,0,0
13735978,78,0,0
13871912,100,0,0
13801139,92,0,0
13804763,66,0,0
13805042,108,0,0
12656535,207,33,0
13837163,118,0,0
13839233,104,0,0
13807817,100,0,0
13829189,111,0,0
13833272,103,0,0
13842821,77,0,0
13822991,102,0,0
13800704,114,0,0
13813748,73,87,0
13840745,120,0,0
13825850,80,0,0
13950626,88,0,0
13820201,60,0,0
13875428,87,0,0
13869029,66,0,0
13733773,94,0,0
13734691,122,0,0
13922381,67,0,0
13925285,117,0,0
13909190,82,0,0
19807554,44,7,0
13906928,94,0,0
13826579,120,0,0
13830884,63,0,0
13839737,95,0,0
825514,462,162,0
13803635,111,0,0
13740928,132,0,0
13736326,74,0,0
13736524,74,0,0
13736719,69,0,0
13738717,154,0,0
13865282,81,0,0
13735300,128,0,0
13735567,67,0,0
13733359,112,0,0
13838276,86,0,0
13838762,107,0,0
13828358,81,0,0
13805573,280,0,0
11855133,94,30,0
13829465,90,0,0
13830248,85,0,0
13811441,93,59,0
13829747,90,0,0
13831877,120,0,0
6472232,465,7,0
13732408,81,0,0
13864229,94,0,0
13838036,107,0,0
13838060,90,0,0
13838738,96,0,0
13733923,132,0,0
13865159,108,0,0
13802015,96,0,0
13803449,102,0,0
13800344,134,0,0
13730116,85,0,0
5862051,504,318,0
13902167,82,0,0
13798487,140,0,0
13914698,54,0,0
13729420,118,0,0
13898042,103,0,0
13925129,92,0,0
13729579,100,0,0
13730167,140,0,0
13730467,149,0,0
13730470,119,0,0
13903322,60,0,0
13907162,87,0,0
13861445,104,0,0
13874198,107,0,0
13745332,94,0,0
13832186,75,0,0
13834406,99,0,0
13834655,112,0,0
13828118,71,0,0
13771516,58,0,0
13858409,80,0,0
13729669,152,0,0
13730986,104,0,0
13840598,141,0,0
14279968,70,29,0
13736131,109,0,0
13737022,96,0,0
13869545,124,0,0
13745851,103,0,0
13758595,107,0,0
13865321,93,0,0
13735513,91,0,0
13734985,104,0,0
13735924,80,0,0
13736215,167,0,0
13733500,114,0,0
13733767,154,0,0
13737421,80,0,0
13734385,103,0,0
13927562,97,0,0
6686651,312,620,0
13771762,70,0,0
13903577,58,0,0
13921013,85,0,0
13824623,93,0,0
13834922,78,0,0
13835531,75,0,0
13837175,111,0,0
13839755,101,0,0
13821074,99,0,0
13811966,109,0,0
13812197,104,0,0
13804982,82,0,0
13823501,99,0,0
13748494,87,0,0
13731796,129,0,0
13733008,168,0,0
13735141,151,0,0
13830956,73,0,0
13812182,59,0,0
13812365,102,21,0
13874498,92,0,0
13875608,116,24,0
13805255,71,0,0
13807460,93,0,0
13905929,76,0,0
13910036,83,0,0
13907828,96,0,0
13907951,69,0,0
13758313,187,0,0
13736368,80,0,0
13869443,107,0,0
13870868,127,0,0
13872476,105,0,0
13771705,59,0,0
13903868,95,0,0
13737313,102,0,0
13870007,80,0,0
13871096,96,0,0
13872998,95,0,0
13873622,94,0,0
13921892,100,0,0
13515272,182,105,0
13796816,131,0,0
13871606,87,0,0
13871786,112,0,0
13904270,188,0,0
13805129,97,0,0
13835429,69,0,0
13833500,66,0,0
13833593,67,0,0
13341050,252,80,1
15164073,154,43,0
14134766,96,80,0
14134781,98,75,0
12911219,210,101,1
14703320,51,19,0
12592022,441,195,1
13095452,244,106,1
12951158,203,116,1
13017572,159,99,1
13017575,199,92,1
13807883,71,0,0
13903817,63,0,0
13922216,113,0,0
13771486,64,0,0
13910120,76,0,0
13740514,114,0,0
13730692,98,0,0
13733701,106,0,0
13736416,130,0,0
13859210,69,0,0
13734379,79,0,0
13729399,110,0,0
13729975,129,0,0
13730386,129,0,0
13868375,103,0,0
13737961,183,0,0
13837877,90,0,0
13838582,111,0,0
13899881,85,0,0
13911833,86,0,0
13840904,115,0,0
825594,349,70,0
13742932,156,0,0
13833338,102,0,0
13730059,87,0,0
13856141,76,0,0
13804952,90,0,0
13806944,95,0,0
13864724,106,0,0
13868294,102,0,0
13771813,111,0,0
13741798,70,0,0
6927797,455,56,0
13733041,103,0,0
13734952,121,0,0
13859378,61,0,0
13824842,108,0,0
13808822,111,0,0
13813100,103,0,0
13835864,142,0,0
13823111,125,0,0
13795409,80,0,0
12871865,235,137,1
13736029,148,0,0
13870982,74,0,0
13872278,68,0,0
11881863,158,50,0
13732291,107,0,0
13928585,108,0,0
13909295,91,0,0
13905347,91,0,0
13906121,94,0,0
13731370,99,0,0
13873271,71,0,0
13742995,68,0,0
13748815,109,0,0
6683978,772,6926,0
13827059,60,0,0
13833056,146,0,0
13734034,104,0,0
13736227,119,0,0
13732543,124,0,0
13872725,91,0,0
13874459,93,0,0
13744582,86,0,0
13904702,115,0,0
13920602,97,0,0
13797305,111,0,0
13875977,91,0,0
13869143,72,0,0
13737127,72,0,0
13737244,98,0,0
13878260,147,0,0
13824377,62,0,0
13824503,76,41,0
13841009,119,0,0
13842782,96,0,0
13822688,144,0,0
13813556,102,0,0
13813586,112,0,0
13809890,114,0,0
13810652,106,0,0
13819334,84,0,0
13800380,100,0,0
13858721,112,0,0
13729189,145,0,0
13729657,107,0,0
13801274,102,0,0
13908266,92,0,0
13817132,64,0,0
13804664,68,0,0
13823990,102,0,0
13825067,153,0,0
13808303,76,0,0
13823018,112,0,0
13819778,104,0,0
7072427,238,60,0
13731646,84,0,0
13734226,82,0,0
6712529,214,187,0
13874057,115,0,0
13874672,77,0,0
13734823,89,0,0
13735198,72,0,0
13736404,76,0,0
13737217,74,0,0
13730557,126,0,0
11888817,359,70,0
13823951,104,0,0
13826162,87,0,0
13827653,76,0,0
13730968,135,0,0
13839785,88,0,0
13842338,56,0,0
13837640,92,0,0
13736509,75,0,0
13734043,119,0,0
13735243,92,0,0
13731601,104,0,0
13870145,120,0,0
13817810,87,0,0
13806113,104,0,0
13808132,94,0,0
13809086,99,0,0
13855580,97,0,0
13871483,99,0,0
13871963,58,0,0
13858235,85,0,0
13733332,77,0,0
13864418,92,0,0
13733620,88,0,0
13734631,69,0,0
12821016,88,24,0
13735825,61,0,0
13825937,113,0,0
13817219,88,0,0
13771465,75,0,0
13876778,64,0,0
13842326,55,0,0
13827683,89,0,0
13856912,76,0,0
13832783,104,0,0
13801370,114,0,0
13811789,187,0,0
13902059,108,0,0
13904759,96,0,0
14872674,134,110,0
13821704,82,0,0
13816601,89,0,0
7072436,129,56,0
13843169,133,0,0
13922768,90,0,0
13897073,65,0,0
13807928,67,0,0
13810115,147,0,0
13802831,82,0,0
13803839,77,0,0
13796516,107,0,0
13808855,135,0,0
13806137,160,0,0
13807652,98,0,0
13811705,87,0,0
13910039,91,0,0
13730956,121,0,0
13821299,138,0,0
14067603,47,17,0
13809689,69,17,0
13858451,75,0,0
13902404,64,0,0
12770428,115,17,0
13811456,75,0,0
13860596,94,0,0
14999325,50,15,0
14561108,46,19,0
13839704,126,0,0
7562570,648,107,0
14821884,206,35,0
6242885,342,47,0
6686465,215,1092,0
13841297,122,0,0
19968068,16,21,0
8987756,367,51,0
13818167,228,0,0
13841756,84,0,0
13841783,73,0,0
13842200,119,0,0
13842263,65,0,0
13842308,65,0,0
13920542,68,0,0
13771606,76,0,0
13908407,95,0,0
13908608,82,0,0
13909079,138,0,0
13909214,91,0,0
13898123,141,0,0
13742365,107,0,0
13742569,93,0,0
13869329,107,0,0
13682323,433,428,0
13682338,443,440,0
13682428,446,380,0
13683016,444,474,0
13677670,617,500,0
13809281,123,0,0
13731004,140,0,0
13731340,121,0,0
13732225,113,0,0
13732678,86,0,0
13733419,82,0,0
13949618,83,0,0
13688959,437,140,0
13870895,123,0,0
13745872,98,0,0
13746283,74,0,0
13878677,104,0,0
13748293,116,0,0
13859966,110,0,0
13860476,70,0,0
13729936,110,0,0
13909538,97,0,0
13914626,100,0,0
13915112,90,0,0
13908242,112,0,0
13902524,118,0,0
13904777,106,0,0
7364441,145,32,0
13914116,102,0,0
13914137,97,0,0
13827209,82,0,0
13733554,113,0,0
13734037,127,0,0
13735255,136,0,0
13735438,113,0,0
13833107,103,0,0
13692535,474,559,0
13829240,84,0,0
13829528,105,0,0
13683421,444,452,0
13683526,437,346,0
13683685,437,429,0
13834946,79,0,0
13836221,66,0,0
13823558,96,0,0
13824695,83,0,0
13825163,85,0,0
13731205,173,0,0
13731988,113,0,0
13732804,91,0,0
13733038,115,0,0
13733143,101,0,0
13733350,94,0,0
13856024,102,0,0
13857653,93,0,0
13740391,63,0,0
13741960,81,0,0
13741993,113,0,0
13737769,127,0,0
13737895,127,0,0
13735174,90,0,0
13735639,77,0,0
13735807,77,0,0
13736269,76,0,0
13736389,97,0,0
13736386,77,0,0
13832060,64,0,0
13833788,116,0,0
13833857,122,0,0
13833947,95,0,0
12403442,488,156,1
13681966,447,482,0
13682008,444,481,0
13696153,450,495,0
13696198,469,567,0
13828034,79,0,0
13689145,420,157,0
13689250,420,169,0
13690483,469,483,0
13830434,88,0,0
13839671,97,0,0
13803167,71,0,0
13859231,91,68,0
13729126,139,0,0
13729570,142,0,0
13729807,104,0,0
13730380,93,0,0
13759492,62,0,0
6683903,489,510,0
13856228,174,0,0
13874774,69,0,0
13926614,115,0,0
13828823,73,0,0
13828877,72,0,0
13830086,130,0,0
13690285,456,473,0
13832147,89,0,0
13819157,146,0,0
13693207,480,527,0
13696090,460,517,0
13689967,427,145,0
13691683,447,472,0
13692568,458,533,0
13685965,495,403,0
13730407,167,0,0
13730839,82,0,0
13730893,135,0,0
13731052,74,0,0
13731127,118,0,0
13731472,107,0,0
13732537,125,0,0
13732570,104,0,0
13732717,112,0,0
13733254,102,0,0
13733491,90,0,0
13914161,103,0,0
16622357,69,17,0
13733857,116,0,0
13734337,87,0,0
13735189,80,0,0
13735792,83,0,0
13735930,83,0,0
13858460,97,0,0
13877744,132,0,0
13732333,154,0,0
13732657,127,0,0
13733317,120,0,0
13734412,103,0,0
13734625,77,0,0
13868792,79,0,0
13870970,97,0,0
13729456,126,0,0
13730173,99,0,0
13731007,133,0,0
13731652,88,0,0
13731736,97,0,0
13734382,77,0,0
13735237,74,0,0
13735546,98,0,0
13736182,100,0,0
13737100,75,0,0
13858169,125,0,0
13913852,83,0,0
13909844,94,0,0
13902419,104,0,0
13909940,90,0,0
13899938,74,0,0
13904558,119,0,0
13797083,87,0,0
13798397,119,0,0
13735951,84,0,0
13736179,120,0,0
13736767,96,0,0
13737469,92,0,0
13807472,85,0,0
13812107,104,0,0
13681927,433,366,0
13682569,440,408,0
13682656,441,377,0
13683052,414,352,0
13683460,455,383,0
13683580,431,361,0
13810250,116,0,0
13703119,471,387,0
13835450,80,0,0
13835822,66,0,0
13827668,160,108,0
13840358,114,0,0
13690780,468,529,0
13690867,466,477,0
13822058,61,0,0
13822841,109,0,0
13692229,467,490,0
13823957,68,0,0
13692937,455,453,0
13824089,104,0,0
6242876,167,38,0
13689703,435,143,0
13689826,437,140,0
13831850,103,0,0
13833392,92,0,0
13836821,100,0,0
13693351,456,525,0
13696186,464,542,0
13827353,63,0,0
13745638,104,0,0
13878047,119,0,0
13859492,94,0,0
13859618,81,0,0
13860746,108,0,0
13729846,139,0,0
13730053,124,0,0
13731241,127,0,0
13834613,128,0,0
13837541,115,0,0
13838969,124,0,0
13857740,73,0,0
13841402,116,0,0
13904468,74,0,0
13905269,103,0,0
13905458,105,0,0
13908140,113,0,0
14703299,62,21,0
13908863,121,0,0
13797890,67,0,0
13799177,112,0,0
13899794,79,0,0
13804022,99,0,0
13804910,66,0,0
13806071,108,0,0
13841183,92,0,0
13840733,101,0,0
13827845,111,25,0
13683259,433,353,0
13922471,97,0,0
9205556,383,31,0
13818674,83,0,0
13689493,430,159,0
13902152,94,0,0
13682407,417,331,0
13696078,474,494,0
13748698,90,0,0
13875662,117,19,0
13878020,92,0,0
13871735,91,0,0
19770553,83,51,0
13858280,100,0,0
13072593,88,15,0
13859360,93,0,0
13803986,126,0,0
14067615,72,16,0
13806449,91,0,0
13807193,91,0,0
13735504,71,0,0
13736011,71,0,0
13868087,97,0,0
13869731,100,0,0
13733170,118,0,0
13733665,91,0,0
13734124,103,0,0
13734682,79,0,0
13874240,87,0,0
13858604,116,0,0
13729960,146,0,0
13730236,165,0,0
13730593,107,0,0
13731631,94,0,0
13864250,62,0,0
13733377,75,0,0
13947713,114,0,0
13757785,146,0,0
13834523,116,0,0
13834808,102,0,0
13690756,471,475,0
13691170,444,461,0
13823639,94,0,0
13823813,118,0,0
13692757,465,489,0
13693153,442,451,0
13693222,438,503,0
13824437,131,0,0
13817450,116,0,0
13839632,100,0,0
13832411,87,0,0
13833776,122,0,0
13818977,71,0,0
13688830,442,141,0
13951625,113,0,0
13824809,95,0,0
13915058,105,0,0
13897145,130,0,0
13899047,78,0,0
13913471,187,0,0
13771864,89,0,0
13905812,161,0,0
13874561,92,0,0
13909508,108,0,0
13909784,106,0,0
13910315,110,0,0
13918133,80,0,0
13859006,92,0,0
13859921,103,0,0
13729186,335,0,0
13861103,65,0,0
13731397,124,0,0
13869389,84,0,0
13858661,75,0,0
13878986,67,0,0
13740778,101,0,0
13741693,103,0,0
13872776,116,0,0
13873208,109,0,0
13873979,61,0,0
13907855,111,0,0
13908056,87,0,0
13908929,104,0,0
13818152,91,0,0
13689103,442,144,0
13692424,476,564,0
13683469,445,474,0
13692811,476,519,0
13692970,456,463,0
7665587,267,46,0
13826324,81,0,0
13841087,117,0,0
13841282,78,0,0
13835714,50,0,0
13828811,122,0,0
13836773,144,0,0
13860185,61,0,0
13730179,193,0,0
13730284,150,0,0
13730734,124,0,0
13731382,94,0,0
13801379,143,0,0
13677733,634,398,0
13809740,119,0,0
13682266,431,455,0
13682284,445,452,0
13682458,435,471,0
13683010,434,362,0
13814459,108,0,0
13683556,425,365,0
13772053,77,0,0
13904411,70,0,0
13904615,181,0,0
13142729,221,90,1
13800737,106,0,0
13914389,61,0,0
13914572,112,0,0
13810094,140,0,0
13810592,101,0,0
13874447,104,0,0
13736086,87,0,0
13736920,110,0,0
13868321,98,0,0
13747249,101,0,0
13870502,126,0,0
13871843,134,0,0
13738738,108,0,0
12871724,251,100,1
13835666,84,0,0
13810811,87,0,0
13682440,445,352,0
13807088,57,0,0
13809296,66,0,0
13803851,112,0,0
13683082,425,356,0
13683133,430,479,0
13683238,416,351,0
13689682,442,152,0
7661330,137,60,0
13691554,443,458,0
13817402,94,0,0
13818341,72,0,0
13819205,110,0,0
13869314,90,0,0
13872191,115,0,0
13922456,104,0,0
5667490,224,42,0
10639085,282,52,0
13858331,117,0,0
13903376,100,0,0
13643750,558,189,0
13908116,71,0,0
7424375,415,49,0
13840787,102,0,0
13692073,447,480,0
13692316,475,549,0
13700332,606,458,0
13832465,78,0,0
13696126,446,520,0
13733662,103,0,0
13733962,146,0,0
13734409,144,0,0
13735165,68,0,0
13866395,79,0,0
13877966,68,0,0
13869041,90,0,0
13905029,104,0,0
7865750,268,112,0
13856468,84,0,0
13807493,84,0,0
13807511,100,162,0
13807757,75,0,0
13803110,88,0,0
13682035,434,447,0
13796549,107,0,0
13805237,86,0,0
13835990,104,0,0
13827020,118,0,0
13828088,80,17,0
13831070,79,0,0
13690210,542,496,0
13735369,83,0,0
13737613,84,0,0
13809677,59,6,0
13801631,89,0,0
13806497,115,0,0
13807046,63,0,0
13808204,81,0,0
13914557,75,0,0
13908149,114,0,0
13908275,104,0,0
13834952,108,0,0
13735006,72,0,0
13735021,70,0,0
13866287,71,0,0
13735330,79,0,0
13735711,57,0,0
13736638,76,0,0
13737259,93,0,0
13871681,85,0,0
13871747,116,0,0
13872665,112,0,0
6388034,451,38,0
13860467,86,0,0
13729468,105,0,0
13729708,107,0,0
13730860,136,0,0
13733887,135,0,0
13734175,99,0,0
13732198,124,0,0
13732948,87,0,0
13876250,72,0,0
13877027,149,0,0
13878008,194,0,0
13729324,131,0,0
13729549,130,0,0
13729930,167,0,0
13730113,113,0,0
13730119,79,0,0
13731316,109,0,0
13731358,98,0,0
13731541,177,0,0
13731718,105,0,0
13732048,91,0,0
13701130,649,488,0
13810931,84,0,0
13811348,79,0,0
13681960,489,443,0
13681978,453,510,0
13682002,469,476,0
13682038,460,431,0
13682056,458,468,0
13682197,418,445,0
13682212,436,431,0
13682248,430,462,0
13682794,440,380,0
13859894,77,0,0
13860581,100,0,0
13860614,99,0,0
13730677,139,0,0
13732846,125,0,0
13865477,90,0,0
13856045,66,0,0
13858295,104,0,0
13858790,125,0,0
13856504,125,0,0
13732309,108,0,0
13732357,106,0,0
13921040,87,0,0
13796441,105,0,0
13796795,166,0,0
13760545,77,0,0
13731625,118,0,0
13731637,83,0,0
13732066,93,0,0
13733404,75,0,0
13800905,132,0,0
13802789,114,0,0
13802798,94,0,0
7511423,309,168,0
13805033,96,0,0
13807847,128,0,0
13811174,112,79,0
13800134,106,0,0
13655978,189,177,0
13682029,457,475,0
13682260,445,463,0
13682296,438,370,0
13682383,435,390,0
13682416,449,355,0
13682434,437,408,0
13682488,421,364,0
13682557,429,347,0
13682962,420,411,0
13683127,431,361,0
13683199,440,381,0
8943746,280,33,0
13689601,422,153,0
13689673,443,158,0
13812548,76,19,0
13682518,422,341,0
13682890,434,357,0
13683037,451,470,0
7185359,266,51,0
13873499,120,0,0
13732630,85,0,0
13732960,126,0,0
13733908,93,0,0
13734058,124,0,0
13734739,98,0,0
13734931,76,0,0
13734937,80,0,0
13735081,125,0,0
13859459,91,0,0
13860011,54,0,0
13860473,82,0,0
13730170,110,0,0
13730506,101,0,0
13868264,67,0,0
13738606,134,0,0
13736278,79,0,0
13867829,132,0,0
6686591,284,167,0
13911122,103,0,0
13909052,85,0,0
13903511,80,0,0
13909154,116,0,0
13910969,94,0,0
13906136,80,0,0
13797200,114,0,0
13797572,112,0,0
13802819,90,0,0
13804529,81,0,0
19968064,15,4,0
13807916,89,0,0
13808075,92,0,0
13810664,112,0,0
13811666,76,0,0
13682128,441,462,0
13682146,454,450,0
13682164,419,445,0
13682182,425,444,0
13682707,437,360,0
13682848,422,450,0
13683418,432,413,0
13872254,125,0,0
13872893,64,0,0
13745173,84,0,0
13747213,132,0,0
13909565,177,0,0
13909868,81,0,0
13908284,118,0,0
13772035,76,47,0
13809311,114,0,0
13807118,72,0,0
13760503,93,0,0
13740226,117,0,0
13872749,108,0,0
13797350,102,0,0
13797557,168,0,0
13797974,86,0,0
13802078,139,0,0
13802129,123,0,0
13904351,103,0,0
13907219,99,0,0
13927085,100,0,0
13808015,90,0,0
13677730,636,392,0
19679099,22,3,0
6712517,2463,502,0
13736203,102,0,0
13869080,75,0,0
13738684,123,0,0
13689970,442,146,0
13690006,441,152,0
13690675,454,454,0
13822946,104,0,0
13692025,468,527,0
13800425,114,0,0
13801514,131,0,0
13808114,115,0,0
13808324,78,0,0
13810244,104,0,0
13685986,445,346,0
13818182,92,0,0
13818737,95,0,0
12639669,191,51,0
13819532,101,0,0
13682641,441,381,0
13682695,425,374,0
13683316,432,445,0
13683439,428,351,0
13683508,443,363,0
13732033,110,0,0
13732510,124,0,0
13864073,105,0,0
13733149,159,0,0
13733656,113,0,0
13733686,89,0,0
13733947,84,0,0
13735120,106,0,0
13735294,134,0,0
13858415,108,0,0
13858841,110,0,0
14121269,7551,198,0
13860137,87,0,0
13729339,143,0,0
13729573,118,0,0
13729978,163,0,0
13730479,98,0,0
13730761,135,0,0
13736707,82,0,0
13869998,86,0,0
13833998,104,0,0
13739917,83,0,0
7072433,332,45,0
19765594,103,54,0
13737817,147,0,0
13869632,128,0,0
13837862,101,0,0
13837940,117,0,0
13841225,87,0,0
13690981,472,500,0
13691005,461,436,0
13691872,443,456,0
13823357,100,0,0
13692313,469,384,0
13823840,95,0,0
13693060,449,513,0
13693078,448,477,0
13836086,131,0,0
13836662,91,0,0
13832600,121,0,0
13856219,95,0,0
13858007,74,0,0
13858316,79,0,0
13859264,78,0,0
13824881,87,0,0
13820858,114,0,0
13913891,100,0,0
13915079,120,0,0
13807712,111,139,0
13807970,94,0,0
13677700,647,417,0
13800413,103,0,0
13800578,116,0,0
13801076,93,0,0
13801877,67,0,0
13691149,452,473,0
13692961,461,533,0
13691251,452,388,0
13822415,87,0,0
13692154,448,467,0
13823588,106,0,0
13692628,467,448,0
13693375,431,475,0
13693636,502,525,0
13801310,91,0,0
13913972,88,0,0
13808198,96,0,0
13809239,124,0,0
13811732,71,0,0
13681954,440,457,0
13682560,427,405,0
13682683,426,354,0
13682752,447,364,0
13682839,428,357,0
13683271,426,464,0
13683376,445,369,0
13922048,134,0,0
13683637,447,419,0
13683706,428,453,0
13947689,94,0,0
13685989,462,490,0
13948652,124,0,0
13842425,106,0,0
13831448,71,0,0
14489457,143,231,0
13834820,100,0,0
13819166,91,0,0
13690156,463,387,0
13696000,441,460,0
13827791,102,0,0
13690789,469,487,0
13691305,428,420,0
13692208,474,471,0
13693342,432,453,0
13825175,90,0,0
13682314,432,449,0
13682401,430,350,0
13682419,441,391,0
13682455,437,469,0
13682578,434,369,0
13682860,440,360,0
13682911,438,374,0
13682983,441,458,0
13683025,426,365,0
13683622,427,355,0
13837505,93,0,0
13839620,122,0,0
13689694,428,146,0
13689940,421,145,0
13834367,125,0,0
13835405,86,0,0
13842848,94,0,0
13826204,120,0,0
13696087,467,566,0
13731283,80,0,0
13731328,142,0,0
13875806,78,0,0
13856627,79,0,0
13836476,98,0,0
13838105,68,0,0
13838207,92,0,0
13825091,68,0,0
13827995,91,0,0
13812344,105,12,0
13682257,436,417,0
13682308,428,455,0
13682680,426,355,0
13683301,427,450,0
13683478,454,353,0
13683496,449,379,0
13829624,87,0,0
13829795,77,0,0
13830869,71,0,0
13732549,106,0,0
13732711,107,0,0
13733032,116,0,0
13733800,154,0,0
13734418,83,0,0
13734508,73,0,0
13734829,97,0,0
13734919,77,0,0
13735357,95,0,0
13735771,82,0,0
13729207,113,0,0
13730416,161,0,0
13732456,99,0,0
13732837,112,0,0
14283536,44,13,0
13759567,62,0,0
13872851,89,0,0
13733944,102,0,0
13734235,81,0,0
13736881,82,0,0
13737784,94,0,0
13818122,118,0,0
13818863,106,0,0
13829159,101,0,0
13840466,116,0,0
13824869,99,0,0
13826519,71,0,0
13827224,82,0,0
13828106,131,0,0
17112963,30,10,0
13836305,223,0,0
13838501,99,0,0
13838570,98,0,0
13795298,99,0,0
13833701,57,0,0
13834085,96,0,0
13834664,105,0,0
13842380,55,0,0
13823306,104,0,0
13821617,110,0,0
13691794,441,441,0
7121051,141,72,0
13806764,81,0,0
13807304,101,0,0
19968055,43,3,0
13835483,91,0,0
13835882,106,134,0
13813904,90,0,0
13814009,71,0,0
13683466,449,368,0
13683538,434,368,0
13928042,94,0,0
14453298,46,14,0
8031167,293,194,0
13800065,93,0,0
13856861,107,0,0
13858598,75,90,0
13858928,89,0,0
13733869,154,0,0
13734094,77,0,0
13734208,91,0,0
13866464,108,0,0
13735486,120,0,0
13735696,77,0,0
13735957,105,0,0
13736041,74,0,0
13736701,74,0,0
13868333,67,0,0
13737640,62,0,0
13804475,107,0,0
13677661,637,448,0
13809605,78,0,0
13810322,84,0,0
13811849,125,0,0
13813424,127,0,0
13682386,425,355,0
13834553,89,0,0
13729198,203,0,0
13827779,98,0,0
13828427,117,0,0
13829969,81,0,0
13690123,479,487,0
13822004,126,226,0
13834745,109,0,0
13804616,67,0,0
13806344,88,0,0
13815932,103,0,0
11591337,1363,357,8
13689637,442,157,0
13807232,113,0,0
13807925,109,0,0
13808174,87,0,0
9089942,332,103,0
13833812,101,0,0
13806869,104,0,0
13807811,100,0,0
13808294,94,0,0
13808405,74,0,0
13677679,632,457,0
12210635,214,52,0
13920572,80,0,0
13812809,92,0,0
13681933,439,465,0
13804508,136,0,0
13856000,113,0,0
13858325,73,0,0
13859711,56,0,0
13732561,67,0,0
13733014,152,0,0
13733821,87,0,0
13734394,77,0,0
13734946,76,0,0
13735270,135,0,0
13735510,75,0,0
13841240,126,0,0
13841375,89,0,0
13841525,78,0,0
13730062,112,0,0
13730293,118,0,0
13731151,120,0,0
13732249,107,0,0
13732273,92,0,0
13856081,104,0,0
13858568,95,0,0
13859891,71,0,0
13729117,174,0,0
13878401,75,0,0
13734376,95,0,0
13734877,91,0,0
13735213,82,0,0
13735651,99,0,0
13842770,99,0,0
13692268,461,482,0
13737814,122,0,0
13729945,116,0,0
13730977,107,0,0
13732897,117,0,0
13920782,93,0,0
13797662,72,0,0
13800623,101,0,0
13683616,443,383,0
13948232,61,0,0
13825718,119,0,0
13826054,92,54,0
13826261,182,0,0
13696048,463,474,0
13696117,460,532,0
13696144,469,596,0
13691404,439,462,0
13692169,442,455,0
13692520,464,517,0
13824680,69,0,0
13903019,67,0,0
13908380,86,0,0
13729273,113,0,0
13729354,120,0,0
13729729,105,0,0
13861385,112,0,0
13730350,113,0,0
13730905,166,0,0
13730932,98,0,0
13731208,111,0,0
13731322,101,0,0
13862957,102,0,0
13733401,74,0,0
13878092,128,0,0
13833611,67,0,0
13829804,56,0,0
13830284,107,0,0
13700269,636,440,0
13831937,101,23,0
13841948,86,0,0
